QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I23,NOME_CURSO,QE_I25,QE_I14
6,5,5,6,6,5,6,6,3,3,5,5,5,4,6,4,6,3,7,8,6,5,5,6,3,8,8,7,4,4,6,5,5,5,6,6,4,6,7,5,4,3,B,Ciências Sociais (Licenciatura),H,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,4,4,6,3,6,4,3,E,Ciências Sociais (Licenciatura),H,A
6,6,5,6,6,6,6,6,5,6,5,6,5,4,6,6,6,6,3,4,6,6,6,6,6,3,3,5,6,6,6,6,5,5,5,5,5,5,4,4,5,5,C,Ciências Sociais (Licenciatura),E,A
6,6,5,5,6,5,6,6,6,5,5,5,5,5,6,6,5,4,5,5,5,5,6,6,6,4,1,5,5,5,5,5,4,5,5,4,4,4,4,6,4,3,E,Ciências Sociais (Licenciatura),G,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,8,8,6,1,8,8,7,B,Ciências Sociais (Licenciatura),B,A
5,5,5,5,5,4,5,5,6,4,6,4,5,5,5,6,5,5,4,3,4,4,5,5,5,1,1,5,5,5,5,5,5,4,5,5,4,4,3,3,4,3,C,Ciências Sociais (Licenciatura),H,A
6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,8,7,7,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,C,Ciências Sociais (Licenciatura),A,A
6,6,6,6,5,5,6,6,5,4,6,5,6,5,5,5,6,6,6,3,6,6,6,6,6,3,1,4,5,6,6,3,5,4,6,7,7,5,8,5,5,5,C,Ciências Sociais (Licenciatura),E,A
6,5,5,5,6,6,6,5,4,5,6,5,5,5,6,6,5,5,6,5,5,5,5,6,7,4,4,5,5,6,5,6,5,5,6,5,5,4,3,6,6,4,B,Ciências Sociais (Licenciatura),G,A
6,6,6,6,6,6,6,6,6,5,5,6,6,5,6,6,6,6,6,5,6,6,6,4,6,3,3,6,6,5,6,5,6,5,6,4,4,5,2,6,6,2,E,Ciências Sociais (Licenciatura),H,A
4,4,4,5,4,2,3,5,5,5,2,5,4,3,6,6,3,3,1,1,2,2,1,4,3,8,8,2,2,3,2,4,3,1,5,3,3,6,4,2,2,5,D,Ciências Sociais (Licenciatura),G,A
6,5,5,5,6,4,6,5,6,5,6,5,5,4,5,5,5,5,4,4,5,5,5,6,5,3,3,5,5,5,6,5,5,4,4,4,5,6,4,6,5,4,D,Ciências Sociais (Licenciatura),E,A
6,4,5,5,6,5,5,6,5,4,6,5,6,4,5,5,7,4,4,8,6,3,4,6,6,1,1,2,3,6,6,6,6,6,6,6,6,6,6,5,5,6,B,Ciências Sociais (Licenciatura),C,A
6,6,5,6,6,4,6,6,6,6,5,6,6,2,5,6,6,6,4,4,6,6,6,6,4,2,2,3,4,5,6,6,6,5,6,6,5,5,5,6,3,4,B,Ciências Sociais (Licenciatura),G,A
2,8,3,8,5,3,4,5,4,4,5,5,7,4,3,3,3,4,7,7,4,4,4,3,3,7,7,5,5,4,5,4,4,4,3,3,2,3,2,3,1,3,B,Ciências Sociais (Licenciatura),E,A
6,4,6,6,6,6,6,6,6,6,5,6,6,4,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,4,6,6,4,6,4,4,5,5,1,6,6,3,C,Arquitetura e Urbanismo,C,B
5,5,6,6,6,6,6,6,5,6,6,5,4,4,6,6,6,6,6,5,6,4,6,6,6,6,6,6,6,5,5,6,4,5,5,4,4,4,3,6,6,6,E,Arquitetura e Urbanismo,E,B
5,3,3,5,6,6,5,4,5,5,2,4,6,3,5,6,6,6,4,5,4,4,6,2,6,6,6,4,3,1,5,6,4,5,6,1,3,5,1,3,6,6,C,Arquitetura e Urbanismo,E,B
5,5,5,5,5,5,5,5,5,5,4,4,4,4,6,5,4,4,4,3,3,4,4,5,5,4,4,5,4,4,6,5,4,6,5,5,5,5,4,5,3,1,C,Arquitetura e Urbanismo,E,A
6,4,5,6,6,6,6,6,6,6,5,5,5,4,6,6,6,6,6,5,5,5,5,6,6,6,6,5,6,6,6,6,4,6,5,5,5,5,4,6,5,6,E,Arquitetura e Urbanismo,E,A
4,4,5,6,6,6,5,5,5,5,5,3,4,2,4,5,5,4,6,5,5,5,5,5,6,4,6,6,5,5,6,4,4,5,5,5,5,4,5,6,6,4,C,Arquitetura e Urbanismo,E,B
4,4,5,3,4,2,5,6,5,4,5,4,5,2,1,2,4,4,5,6,5,2,6,6,5,6,6,6,5,6,4,5,2,5,1,1,1,5,3,3,4,2,C,Arquitetura e Urbanismo,C,B
5,5,6,5,6,6,6,6,6,6,4,5,5,5,4,6,2,6,5,6,5,4,5,6,5,5,5,6,4,6,5,6,3,6,4,4,4,4,3,6,6,3,D,Arquitetura e Urbanismo,C,A
5,5,6,6,6,6,6,6,6,6,6,5,5,4,6,6,6,6,6,6,5,4,6,6,4,6,7,6,5,5,5,6,6,6,3,3,3,3,3,6,6,6,E,Arquitetura e Urbanismo,A,A
6,6,6,6,5,6,6,6,6,5,6,6,6,2,6,6,4,4,4,6,6,6,6,6,6,3,3,6,6,5,6,6,5,6,5,4,6,4,1,6,4,6,E,Arquitetura e Urbanismo,E,A
6,5,5,4,6,6,6,5,5,4,4,4,5,3,3,6,5,4,4,3,5,5,5,5,5,7,4,4,4,5,5,5,3,5,3,3,3,4,7,5,5,4,E,Arquitetura e Urbanismo,H,A
5,6,4,4,5,6,6,4,6,6,5,5,5,4,4,5,4,6,5,7,5,5,5,4,5,1,6,6,6,5,5,5,4,6,3,4,5,5,1,6,4,6,B,Arquitetura e Urbanismo,C,A
4,4,5,3,4,6,5,5,6,5,3,4,4,1,4,6,4,4,4,6,2,1,5,2,6,2,6,6,5,4,5,5,1,4,1,1,1,2,1,3,2,2,E,Arquitetura e Urbanismo,H,C
5,3,6,5,3,5,6,6,6,6,5,4,5,4,4,3,3,3,4,5,1,1,2,5,5,5,5,3,2,5,4,1,3,1,2,2,2,2,1,2,3,2,B,Arquitetura e Urbanismo,A,A
5,5,6,4,6,6,6,6,6,6,4,5,4,7,2,6,6,6,6,6,6,4,6,6,5,5,6,5,5,5,6,6,1,5,2,4,4,5,7,6,5,5,B,Arquitetura e Urbanismo,E,B
5,6,4,5,5,6,5,6,6,5,6,4,5,5,3,6,6,5,6,4,5,4,5,2,6,1,4,4,3,4,5,5,3,5,2,3,3,4,4,6,6,4,D,Arquitetura e Urbanismo,H,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,5,6,3,3,3,4,4,6,6,3,E,Arquitetura e Urbanismo,E,B
5,5,4,4,5,6,4,4,3,4,6,6,5,4,3,5,6,6,5,6,4,3,3,5,5,2,5,5,4,4,4,3,2,6,3,2,2,3,1,4,2,2,D,Arquitetura e Urbanismo,E,A
5,6,4,4,6,6,5,5,4,5,5,5,5,4,5,5,6,6,5,7,6,5,5,6,7,4,4,6,5,6,6,6,4,6,5,5,5,5,5,5,5,5,B,Arquitetura e Urbanismo,H,A
6,5,6,6,6,6,6,6,6,6,5,6,5,6,6,5,6,6,6,5,4,4,6,6,6,6,6,4,6,6,6,5,4,5,5,5,5,3,1,6,4,2,D,Arquitetura e Urbanismo,E,A
5,5,6,5,6,6,6,6,5,5,5,5,6,7,6,6,6,6,5,7,5,4,5,7,5,7,7,6,5,6,6,6,5,6,4,5,5,5,7,6,6,5,D,Arquitetura e Urbanismo,H,A
6,7,2,5,3,6,6,6,6,6,2,3,6,3,5,6,5,5,5,4,3,2,5,7,7,4,6,3,4,6,4,6,4,6,5,3,3,5,1,6,6,6,E,Arquitetura e Urbanismo,E,B
5,5,5,6,6,6,5,5,6,5,4,4,5,7,6,6,6,6,5,7,4,5,5,6,8,7,1,4,4,5,5,6,2,5,5,5,5,3,1,5,2,5,C,Arquitetura e Urbanismo,C,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,6,6,6,6,6,4,6,6,6,6,6,6,3,6,3,4,4,4,2,5,4,2,C,Arquitetura e Urbanismo,E,A
6,5,5,4,6,6,6,6,6,4,6,5,3,3,5,6,6,6,6,6,4,2,6,6,6,8,3,4,6,6,5,6,4,5,3,3,3,5,1,5,4,2,D,Arquitetura e Urbanismo,E,A
6,6,6,6,6,6,6,6,6,6,5,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,5,B,Arquitetura e Urbanismo,H,A
6,5,4,4,5,6,6,6,6,5,5,4,6,5,5,4,4,4,5,5,3,2,6,6,6,3,2,3,6,5,5,6,4,5,3,4,4,5,7,5,5,4,C,Arquitetura e Urbanismo,E,A
5,4,5,5,5,6,6,5,6,5,4,4,4,4,4,5,4,4,4,6,6,5,5,4,5,1,1,3,4,4,5,6,5,5,3,3,3,3,7,4,5,4,D,Arquitetura e Urbanismo,E,A
4,7,4,2,5,6,5,5,5,5,4,3,5,4,4,5,5,5,3,4,6,5,5,7,7,2,2,4,5,5,4,6,5,5,3,3,3,3,1,2,4,4,E,Arquitetura e Urbanismo,E,A
6,7,5,6,5,6,5,6,6,5,5,5,5,5,5,6,5,5,6,6,5,5,5,7,7,4,4,4,5,5,6,5,5,5,5,5,5,6,5,6,6,5,C,Arquitetura e Urbanismo,E,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,E,Arquitetura e Urbanismo,A,A
4,4,5,3,4,6,6,6,5,5,6,3,4,1,3,5,3,3,2,3,1,1,2,5,6,1,6,4,5,6,3,5,3,5,3,8,8,2,1,5,3,4,E,Arquitetura e Urbanismo,H,B
6,5,5,6,5,6,6,6,6,5,6,5,5,7,5,6,5,4,4,3,5,5,6,6,6,3,3,6,5,5,6,6,6,6,5,5,5,5,5,6,4,4,B,Arquitetura e Urbanismo,E,A
6,5,6,5,6,6,6,6,5,3,6,6,5,4,5,6,5,6,5,6,2,2,4,6,5,2,2,4,5,5,5,6,5,6,4,5,5,4,4,4,4,6,C,Arquitetura e Urbanismo,E,A
6,4,6,6,6,6,6,6,4,5,5,5,5,5,5,5,3,3,6,6,6,6,6,7,7,4,6,6,5,5,5,6,4,4,3,3,3,4,5,6,6,1,C,Arquitetura e Urbanismo,E,A
5,4,5,5,6,6,6,5,6,5,5,4,5,4,4,6,5,6,4,4,4,2,4,3,4,4,4,5,5,4,5,5,2,5,3,2,2,4,1,4,3,2,C,Arquitetura e Urbanismo,H,A
5,5,6,4,6,6,6,6,6,5,5,5,5,4,5,6,5,5,4,4,5,4,4,8,8,3,3,5,5,5,4,5,2,4,3,1,1,1,1,6,4,1,D,Arquitetura e Urbanismo,H,A
4,4,2,5,4,6,6,6,6,6,6,5,5,3,5,5,4,6,3,4,5,4,5,4,7,3,3,4,5,4,6,6,3,5,5,3,3,4,1,2,3,3,E,Arquitetura e Urbanismo,H,A
4,4,5,3,6,6,5,5,4,5,4,5,6,6,6,6,4,6,3,6,5,4,6,5,5,8,3,6,5,6,6,6,5,5,4,5,5,4,5,6,6,5,D,Arquitetura e Urbanismo,A,A
4,3,4,3,5,5,5,5,5,5,5,4,5,3,3,6,3,5,2,3,2,2,2,7,7,2,2,4,4,3,5,2,2,3,2,2,1,2,2,4,2,1,D,Arquitetura e Urbanismo,E,A
5,4,5,4,5,6,6,6,5,5,6,5,6,5,4,6,5,6,4,5,5,4,5,5,5,4,4,6,6,6,6,6,4,5,4,4,4,5,4,6,6,5,C,Arquitetura e Urbanismo,H,A
5,2,4,3,5,5,5,5,5,5,6,4,4,4,2,6,2,5,2,5,5,5,5,7,7,1,1,3,3,2,5,4,1,5,3,3,3,3,1,3,2,1,C,Arquitetura e Urbanismo,H,A
5,4,4,3,6,6,6,6,5,5,6,5,5,5,4,5,6,6,5,7,4,3,4,7,7,3,3,4,4,6,5,6,4,6,3,3,3,5,7,6,6,5,D,Arquitetura e Urbanismo,H,A
5,5,6,4,6,6,5,6,5,5,4,3,4,3,4,6,4,4,2,3,5,4,5,7,7,2,2,2,4,2,5,5,2,4,2,2,2,3,1,2,1,3,D,Arquitetura e Urbanismo,E,A
5,4,5,5,5,6,6,5,5,5,3,4,5,5,2,5,6,6,6,3,5,4,5,6,7,3,3,4,6,5,5,5,5,6,2,2,2,4,4,5,4,3,C,Arquitetura e Urbanismo,E,A
4,3,4,3,3,3,2,3,4,3,3,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,C,Arquitetura e Urbanismo,E,A
5,5,5,4,6,6,6,6,6,5,6,5,5,4,4,6,4,6,5,4,5,4,6,6,6,5,3,4,5,5,5,6,4,5,5,4,4,5,4,6,6,4,E,Arquitetura e Urbanismo,E,A
4,3,2,5,4,2,1,1,4,5,3,3,6,5,1,2,5,3,3,2,3,4,5,8,8,5,2,3,3,2,2,1,6,4,5,4,4,2,7,1,6,5,E,Arquitetura e Urbanismo,E,A
4,4,5,5,4,6,5,6,5,5,5,5,4,4,4,6,6,6,4,4,5,4,5,6,5,4,4,5,5,4,6,6,4,5,4,4,4,5,3,5,5,4,C,Arquitetura e Urbanismo,E,A
6,6,5,5,6,6,6,5,6,5,5,5,6,4,6,6,6,7,6,5,5,5,5,6,6,7,7,5,6,6,6,5,6,6,5,4,5,6,7,5,7,6,C,Matemática (Licenciatura),A,A
3,5,6,6,6,6,6,6,6,6,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,4,6,6,4,6,6,6,6,6,6,6,C,Matemática (Licenciatura),E,A
6,6,5,3,6,6,6,8,6,4,4,5,6,4,6,6,6,3,4,3,4,5,8,6,8,1,1,1,6,6,6,6,6,4,6,8,8,6,1,6,4,6,E,Matemática (Licenciatura),E,A
4,4,5,3,5,4,4,3,5,4,4,3,3,3,3,4,5,4,3,7,3,3,3,4,5,7,7,4,3,3,5,3,3,3,3,3,2,3,3,3,2,3,C,Matemática (Licenciatura),E,A
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,8,7,7,5,5,5,5,5,5,5,5,5,5,5,7,5,4,5,D,Matemática (Licenciatura),H,A
6,6,6,5,5,5,6,5,4,5,5,5,3,6,6,6,5,4,5,5,5,6,6,6,8,7,1,6,6,6,6,5,5,5,5,6,6,6,1,5,5,6,E,Matemática (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,2,6,6,6,6,8,8,8,3,5,6,6,5,5,5,6,3,3,6,6,6,2,5,E,Matemática (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,5,6,6,6,6,6,6,6,5,7,6,5,6,C,Matemática (Licenciatura),A,A
6,5,6,6,6,5,6,6,6,6,6,6,5,5,5,6,6,6,5,5,6,5,6,6,8,5,7,5,6,6,6,6,6,6,6,6,5,5,5,6,5,5,B,Matemática (Licenciatura),E,A
6,6,6,6,6,4,6,4,6,6,4,4,4,6,6,4,5,6,5,6,5,4,6,4,8,3,1,5,4,5,5,5,3,5,6,4,6,6,4,5,6,5,B,Matemática (Licenciatura),E,A
5,5,4,5,5,5,5,5,5,4,5,4,5,4,4,6,3,4,3,7,5,5,5,5,5,3,7,4,4,4,5,4,4,4,5,5,5,4,7,3,3,4,D,Matemática (Licenciatura),E,A
6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,5,7,1,1,5,6,6,6,5,6,6,6,6,6,5,7,6,6,6,C,Matemática (Licenciatura),H,A
6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,4,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,E,Matemática (Licenciatura),E,A
2,2,3,3,2,2,1,2,2,3,3,3,1,4,1,2,1,3,2,7,2,3,1,1,1,7,7,1,1,1,1,1,2,1,1,3,2,2,1,1,4,2,D,Matemática (Licenciatura),H,A
6,6,6,6,6,6,6,5,5,6,6,6,6,5,6,6,6,5,5,6,6,6,5,6,8,6,8,5,5,6,6,6,6,6,6,5,5,6,5,5,5,5,C,Matemática (Licenciatura),H,A
5,4,5,6,6,6,6,4,4,5,3,4,6,2,6,6,5,5,6,4,4,5,5,6,6,2,2,4,5,5,6,6,6,6,6,6,6,6,6,6,3,6,B,Matemática (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,5,6,6,6,6,8,8,8,5,5,5,6,6,6,5,5,5,5,5,8,6,5,5,B,Matemática (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,1,5,6,6,6,6,6,6,5,6,6,6,1,6,6,6,E,Matemática (Licenciatura),A,A
2,1,2,2,5,5,5,2,6,5,1,1,3,2,6,3,6,6,6,4,3,2,2,6,4,1,1,2,1,2,4,6,2,6,6,1,1,3,8,6,2,6,E,Química (Licenciatura),H,A
5,5,5,4,5,5,5,5,5,5,4,5,4,4,5,5,4,4,5,8,4,4,4,5,4,8,8,4,5,5,6,5,4,5,6,4,4,4,5,6,6,5,B,Química (Licenciatura),A,A
5,4,4,3,6,5,5,5,5,5,3,4,3,4,1,2,4,4,1,1,3,4,5,5,6,1,1,3,4,2,4,4,4,3,5,1,3,2,4,4,1,5,B,Química (Licenciatura),A,A
6,5,5,5,5,5,5,5,5,5,6,5,5,5,6,6,6,5,5,4,5,5,5,5,6,7,7,4,5,6,6,5,5,5,5,5,5,5,5,5,5,5,B,Química (Licenciatura),A,A
5,5,5,3,5,5,6,6,6,5,5,4,4,7,2,6,4,4,4,4,5,4,4,5,6,3,3,2,4,5,5,5,6,5,5,1,1,2,8,4,5,4,C,Química (Licenciatura),H,A
5,5,5,4,4,4,4,5,4,5,5,4,5,4,5,5,5,4,4,5,5,4,4,5,7,8,8,7,5,5,5,5,7,5,4,2,3,4,7,4,4,5,D,Química (Licenciatura),E,A
5,6,4,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,3,2,4,5,6,7,7,6,5,5,5,5,5,5,5,1,2,4,4,5,5,4,C,Química (Licenciatura),E,A
5,6,6,6,6,6,6,6,6,5,5,6,6,6,4,6,5,5,6,5,4,4,5,6,5,7,7,3,5,5,5,6,5,4,4,1,1,4,4,4,3,5,B,Química (Licenciatura),A,A
6,6,6,6,6,6,6,6,6,4,6,5,6,5,6,6,6,6,6,3,6,4,6,4,6,7,7,3,6,6,6,6,6,6,6,6,5,6,7,6,6,6,D,Química (Licenciatura),A,A
4,6,4,5,6,5,5,5,5,5,6,6,6,5,6,6,6,6,5,5,6,6,6,6,6,8,8,5,5,6,6,6,6,6,6,2,2,6,2,6,6,3,D,Química (Licenciatura),G,A
5,6,4,5,6,6,5,5,5,6,6,6,6,5,6,6,6,5,5,6,6,4,5,5,7,1,8,3,6,5,6,5,7,6,6,5,6,5,7,6,4,5,C,Química (Licenciatura),A,A
6,6,6,5,6,5,6,6,5,5,5,5,3,3,4,5,3,4,5,3,5,5,5,6,6,6,2,5,5,4,6,5,4,6,6,4,4,4,3,6,5,6,D,Química (Licenciatura),H,A
6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,6,5,5,5,6,6,5,5,6,6,3,3,5,5,5,6,6,5,5,6,6,5,5,5,5,4,5,D,Química (Licenciatura),E,A
5,5,3,6,6,6,6,6,6,6,5,4,4,4,6,6,6,2,6,6,6,6,5,6,7,2,2,6,6,6,6,6,6,6,5,5,5,6,1,6,6,6,E,Química (Licenciatura),H,A
5,5,5,5,6,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,B,Química (Licenciatura),B,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,5,4,6,6,6,6,6,D,Química (Licenciatura),A,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,C,Química (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,B,Química (Licenciatura),A,A
6,6,5,4,6,4,6,6,5,5,5,5,6,5,4,6,5,5,5,6,5,5,1,6,6,1,1,6,6,6,6,6,6,6,5,3,3,6,6,6,6,4,C,Química (Licenciatura),H,A
4,3,4,5,4,4,3,3,4,4,4,3,4,3,4,6,4,4,4,3,3,3,3,3,3,8,8,8,3,5,4,4,4,4,4,2,2,5,3,3,4,4,B,Química (Licenciatura),G,A
6,4,6,4,6,6,6,6,6,6,4,4,6,4,6,6,4,4,5,4,4,4,6,6,6,4,4,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,C,Química (Licenciatura),H,A
5,5,4,4,5,6,5,5,4,4,5,3,5,5,6,5,2,2,2,3,4,4,4,5,7,1,1,1,6,5,6,4,5,5,4,3,3,6,3,3,5,7,B,Química (Licenciatura),A,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,5,6,6,6,6,6,6,6,6,5,5,6,6,6,6,5,B,Química (Licenciatura),H,A
6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,5,5,5,6,6,6,6,6,6,5,6,6,6,5,5,6,6,6,B,Química (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,6,3,3,2,2,6,6,5,6,6,1,1,3,5,3,5,5,6,6,6,3,4,5,1,5,3,6,D,Química (Licenciatura),E,A
6,6,5,6,6,6,6,5,6,6,5,5,6,6,6,5,6,6,6,6,6,6,5,6,7,4,7,5,5,5,5,5,5,6,6,4,4,5,4,6,6,6,E,Química (Licenciatura),A,A
4,3,5,3,5,4,5,5,5,5,4,4,4,4,6,6,5,3,3,2,3,3,4,3,7,1,1,3,3,4,3,3,3,4,2,1,1,5,5,4,3,4,C,Química (Licenciatura),E,A
6,5,5,5,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,6,6,5,5,4,6,4,3,3,5,5,5,6,6,B,Química (Licenciatura),E,A
6,5,5,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,3,7,5,4,6,6,7,1,1,6,6,6,5,5,6,6,6,1,2,6,7,6,5,4,B,Química (Licenciatura),H,A
2,2,3,2,1,2,2,1,3,2,2,2,2,2,3,3,3,3,3,1,2,2,2,2,7,2,2,1,3,2,3,3,1,3,3,1,1,1,6,3,2,3,B,Química (Licenciatura),H,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,3,3,6,6,6,6,6,6,6,6,5,4,6,6,6,6,6,D,Química (Licenciatura),A,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,D,Química (Licenciatura),E,A
6,6,6,6,6,5,6,6,6,5,5,6,6,5,6,6,6,6,6,6,6,4,6,6,6,6,1,6,6,6,6,6,6,6,6,6,3,6,6,6,6,6,B,Química (Licenciatura),B,E
2,3,4,1,4,3,4,4,4,3,2,1,2,2,3,2,6,6,4,5,2,2,2,3,3,7,7,7,5,4,4,5,2,5,5,2,4,5,4,3,5,3,B,Ciências Biológicas (Licenciatura),H,A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Licenciatura),NA,NA
6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,8,6,8,6,2,6,4,6,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,C,Ciências Biológicas (Licenciatura),E,A
6,6,5,5,6,5,6,6,6,6,6,6,5,4,6,6,6,6,5,4,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,5,5,6,5,5,B,Ciências Biológicas (Licenciatura),A,A
6,6,5,6,5,6,5,6,6,5,5,6,5,5,6,6,4,5,5,4,6,5,5,6,6,7,7,5,5,5,6,6,5,5,5,5,5,6,4,6,5,5,A,Ciências Biológicas (Licenciatura),C,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,E,Ciências Biológicas (Licenciatura),A,A
6,4,6,6,6,6,6,5,6,5,3,3,5,5,6,6,4,4,3,2,5,5,6,6,5,2,2,3,1,6,5,5,6,6,6,5,5,4,1,4,4,6,B,Ciências Biológicas (Licenciatura),E,A
4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,D,Ciências Biológicas (Licenciatura),E,A
4,5,5,4,4,3,5,5,5,4,4,4,3,2,1,4,5,4,3,2,4,4,4,6,6,8,8,4,3,3,4,4,5,5,4,4,4,4,3,5,5,4,C,Ciências Biológicas (Licenciatura),H,A
3,4,3,5,3,3,3,2,3,3,8,2,2,2,5,3,1,4,6,3,6,3,3,3,6,4,2,2,4,5,6,5,5,5,4,4,3,4,5,3,6,4,B,Ciências Biológicas (Licenciatura),B,A
5,5,4,6,6,5,6,5,6,6,3,2,6,2,6,6,4,4,6,6,6,6,5,1,6,1,1,3,3,3,6,6,6,6,6,6,6,4,1,5,6,6,D,Ciências Biológicas (Licenciatura),E,A
2,3,3,3,3,2,4,4,4,4,4,4,4,2,3,3,4,4,4,3,2,3,3,4,3,1,1,3,3,4,4,3,3,3,3,2,2,1,7,3,1,1,C,Ciências Biológicas (Licenciatura),H,A
6,5,4,4,5,6,5,5,5,5,5,4,5,3,6,5,3,6,5,4,4,4,5,4,6,2,1,6,4,6,6,5,6,6,5,4,5,5,4,6,4,6,D,Ciências Biológicas (Licenciatura),H,A
5,5,5,6,4,5,6,6,6,5,5,4,5,4,5,6,5,5,5,4,5,4,5,6,7,4,4,7,5,5,6,6,5,6,5,5,5,4,4,6,4,3,B,Ciências Biológicas (Licenciatura),A,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,C,Ciências Biológicas (Licenciatura),H,A
6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,7,7,6,6,6,6,6,5,6,5,5,5,5,7,6,6,6,D,Ciências Biológicas (Licenciatura),E,A
5,4,5,4,6,6,5,5,5,5,4,4,4,4,4,6,4,5,3,3,4,4,5,6,5,3,3,5,4,3,5,4,5,5,6,3,4,5,4,4,3,4,C,Ciências Biológicas (Licenciatura),G,A
